Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Lead Origin_Landing Page Submission,Lead Origin_Lead Add Form,Lead Origin_Lead Import,Lead Origin_Quick Add Form,Lead Source_Direct Traffic,Lead Source_Facebook,Lead Source_Google,Lead Source_Live Chat,Lead Source_NC_EDM,Lead Source_Olark Chat,Lead Source_Organic Search,Lead Source_Pay per Click Ads,Lead Source_Press_Release,Lead Source_Reference,Lead Source_Referral Sites,Lead Source_Social Media,Lead Source_Unknown,Lead Source_WeLearn,Lead Source_Welingak Website,Lead Source_bing,Lead Source_blog,Lead Source_google,Lead Source_testone,Lead Source_welearnblog_Home,Lead Source_youtubechannel,Last Activity_Converted to Lead,Last Activity_Email Bounced,Last Activity_Email Link Clicked,Last Activity_Email Marked Spam,Last Activity_Email Opened,Last Activity_Email Received,Last Activity_Form Submitted on Website,Last Activity_Had a Phone Conversation,Last Activity_Olark Chat Conversation,Last Activity_Page Visited on Website,Last Activity_Resubscribed to emails,Last Activity_SMS Sent,Last Activity_Unknown,Last Activity_Unreachable,Last Activity_Unsubscribed,Last Activity_View in browser link Clicked,Last Activity_Visited Booth in Tradeshow,What is your current occupation_Housewife,What is your current occupation_Other,What is your current occupation_Student,What is your current occupation_Unemployed,What is your current occupation_Unknown,What is your current occupation_Working Professional,Last Notable Activity_Email Bounced,Last Notable Activity_Email Link Clicked,Last Notable Activity_Email Marked Spam,Last Notable Activity_Email Opened,Last Notable Activity_Email Received,Last Notable Activity_Form Submitted on Website,Last Notable Activity_Had a Phone Conversation,Last Notable Activity_Modified,Last Notable Activity_Olark Chat Conversation,Last Notable Activity_Page Visited on Website,Last Notable Activity_Resubscribed to emails,Last Notable Activity_SMS Sent,Last Notable Activity_Unreachable,Last Notable Activity_Unsubscribed,Last Notable Activity_View in browser link Clicked,meta_cpc,meta_ctr,meta_ad_placement,meta_audience_type
7fc3270e-5e92-441a-b792-cc6d75981b19,658421,API,Google,0,0,0,2.0,78,1.0,Email Opened,India,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,,0,0,Select/Unknown,Select/Unknown,02.Medium,02.Medium,15.0,15.0,0,0,Email Opened,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.998248163349858,2.401458627146063,Instagram_Stories,Retargeting
8286ada8-b243-4807-b561-b1e231a264ff,658407,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,,Select/Unknown,Select/Unknown,Unknown,,0,0,0,0,0,0,0,0,,,0,0,Select/Unknown,Select/Unknown,01.High,02.Medium,17.0,15.0,0,0,Modified,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.285738662858293,3.069665816012292,Instagram_Stories,Lookalike_1pct
5091d8d0-fdc5-4726-aabf-40374cf4da4e,658405,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,,Select/Unknown,Select/Unknown,Unknown,,0,0,0,0,0,0,0,0,,,0,0,Select/Unknown,Select/Unknown,01.High,02.Medium,17.0,15.0,0,0,Modified,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.741294691600379,1.5012414982501254,Instagram_Stories,Retargeting
a996259c-fab6-4fb6-bf41-7c68fbb22114,658398,API,Organic Search,0,0,1,5.0,1234,1.67,Email Opened,India,International Business,Select/Unknown,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,Low in Relevance,0,0,Potential Lead,Thane & Outskirts,01.High,01.High,16.0,17.0,0,0,Email Opened,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6096193529647103,2.8805152535296044,Instagram_Reels,Broad
c693a352-3702-4165-a1f9-fa96a34c9bf3,658353,API,Organic Search,0,0,0,8.0,14,8.0,Olark Chat Conversation,India,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,Worst,0,0,Select/Unknown,Select/Unknown,02.Medium,02.Medium,15.0,15.0,0,0,Modified,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.38730570424387,2.378843295875042,Instagram_Stories,Lookalike_1pct
8e7a4195-873f-41fd-9a39-f7c0f167f2f9,658323,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,,0,0,Select/Unknown,Select/Unknown,02.Medium,02.Medium,15.0,15.0,0,0,Modified,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.5029647448093693,2.183292266691372,Instagram_Reels,Lookalike_1pct
7dae25b8-239c-49e5-a7d1-d5822325c795,658322,API,Referral Sites,0,0,0,4.0,77,4.0,Unreachable,India,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,wrong number given,,0,0,Select/Unknown,Select/Unknown,03.Low,02.Medium,12.0,13.0,0,0,Modified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.075590010205003,1.8865412451536185,Instagram_Reels,Retargeting
6bce3c47-8c97-44b8-90d6-f952358e441f,658321,API,Referral Sites,0,0,1,3.0,1299,3.0,Olark Chat Conversation,India,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,,,0,0,Select/Unknown,Select/Unknown,01.High,02.Medium,16.0,13.0,0,0,Modified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5557451508328062,1.9011666197786525,Facebook_Feed,Retargeting
487eb109-5611-48e2-8225-470e6dd51866,658309,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,,Finance Management,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,High in Relevance,0,0,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,14.0,19.0,0,0,Email Opened,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.418624119995421,3.70661456415998,Instagram_Stories,Lookalike_1pct
e870b3a1-4c5c-492f-8f86-f7be1077040c,658299,API,Referral Sites,0,0,0,2.0,457,2.0,Email Opened,India,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,,0,0,Select/Unknown,Select/Unknown,02.Medium,02.Medium,13.0,13.0,0,0,Modified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0272888711460841,2.648824255232811,Instagram_Stories,Retargeting
fad4be87-d418-4746-b951-cd405a98b631,658288,API,Organic Search,0,0,0,5.0,358,5.0,Page Visited on Website,United Arab Emirates,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Busy,Not Sure,0,0,Select/Unknown,Select/Unknown,02.Medium,02.Medium,15.0,15.0,0,0,Modified,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.21063469445143,4.043111223577174,Audience_Network,Lookalike_1pct
c95394c1-e004-4a89-91f7-c5475a21d0f9,658281,Landing Page Submission,Direct Traffic,0,0,0,3.0,481,3.0,Email Link Clicked,India,"Banking, Investment And Insurance",Select/Unknown,Unknown,,0,0,0,0,0,0,0,0,,,0,0,Select/Unknown,Other Cities,02.Medium,02.Medium,13.0,16.0,0,1,Email Link Clicked,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9873300185141245,2.7479778430551325,Facebook_Feed,Broad
5266bf8f-ee44-4847-a8cc-19d49e30dfa9,658278,API,Direct Traffic,0,0,0,2.0,205,2.0,Olark Chat Conversation,India,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested  in full time MBA,,0,0,Select/Unknown,Select/Unknown,03.Low,02.Medium,11.0,15.0,0,0,Modified,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.525319726482532,1.7441968713022407,Instagram_Stories,Retargeting
c800a9c6-9f91-42f4-88e7-c4f9023d6f88,658277,Landing Page Submission,Direct Traffic,0,0,1,1.0,1106,1.0,Converted to Lead,India,Finance Management,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,Might be,0,0,Select/Unknown,Other Cities,02.Medium,02.Medium,15.0,16.0,0,1,Modified,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.277049742571546,3.3132071540302026,Instagram_Reels,Broad
f942f0fe-55e2-4e23-bae8-346c55278fb0,658264,Landing Page Submission,Direct Traffic,0,0,1,9.0,1953,1.8,Email Opened,India,Supply Chain Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,Might be,0,0,Select/Unknown,Thane & Outskirts,02.Medium,01.High,15.0,17.0,0,0,Modified,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.8244664368836094,3.0324869257499594,Instagram_Reels,Retargeting
b6a07644-72d3-40b7-9c75-f996c6ee96a0,658258,Lead Add Form,Reference,0,0,1,3.0,1070,2.0,Unknown,,Marketing Management,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,High in Relevance,0,0,Potential Lead,Other Cities,02.Medium,01.High,14.0,18.0,0,0,Modified,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2991026066402305,3.8530500771794847,Facebook_Feed,Retargeting
e12e2510-7203-411d-b3c5-9f5aaf9ffd73,658243,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,Might be,0,0,Select/Unknown,Select/Unknown,02.Medium,01.High,14.0,17.0,0,0,Email Opened,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.716498104729051,2.4936398363594003,Audience_Network,Retargeting
226edbbb-fd4d-4522-a59a-dc53bf6318bf,658234,Landing Page Submission,Google,0,0,0,5.0,207,2.5,Form Submitted on Website,India,Finance Management,Online Search,Unknown,,0,0,0,0,0,0,0,0,,,0,0,Select/Unknown,Mumbai,03.Low,01.High,12.0,18.0,0,0,Modified,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3616285184632066,3.772433567683803,Facebook_Feed,Lookalike_1pct
82b11e37-cba7-4757-bd73-0cfa33665dba,658231,Landing Page Submission,Direct Traffic,0,0,1,2.0,1587,2.0,Email Opened,India,E-COMMERCE,Multiple Sources,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,Might be,0,0,Select/Unknown,Other Cities,02.Medium,02.Medium,14.0,13.0,0,0,Email Opened,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.455936015662167,1.8385009324029276,Instagram_Stories,Retargeting
603532ad-117d-436a-82c3-cca41f4c8470,658222,Landing Page Submission,Direct Traffic,0,0,1,2.0,1509,2.0,Email Opened,India,E-Business,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Lost to EINS,Worst,0,0,Select/Unknown,Mumbai,03.Low,01.High,10.0,18.0,0,1,Modified,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.024231006229253,1.6917854407154749,Facebook_Feed,Broad
ea973fef-e4bc-4286-ac5c-84de3a780850,658220,API,Organic Search,0,0,0,4.0,331,4.0,Unreachable,India,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,Might be,0,0,Select/Unknown,Select/Unknown,03.Low,02.Medium,12.0,15.0,0,0,Modified,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9950152146013784,2.9570061496675812,Instagram_Reels,Broad
15594d8b-eee1-4d03-a6bc-05454972c1b6,658206,Landing Page Submission,Direct Traffic,0,0,0,4.0,187,4.0,Email Link Clicked,India,Human Resource Management,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,,0,0,Select/Unknown,Mumbai,02.Medium,01.High,13.0,18.0,0,1,Modified,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.21025020402603,1.9434944760579116,Instagram_Stories,Lookalike_1pct
9fb9f131-2b4d-42c2-83b7-0575da86974b,658203,API,Organic Search,0,0,1,3.0,1407,1.5,Converted to Lead,India,Human Resource Management,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,Might be,0,0,Select/Unknown,Select/Unknown,02.Medium,02.Medium,15.0,15.0,0,0,Modified,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0903127752997626,3.7085307135117627,Instagram_Reels,Retargeting
0ad6eef7-7935-499d-903b-bf17566b241e,658193,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,,Finance Management,Select/Unknown,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,High in Relevance,0,0,Lateral Student,Select/Unknown,02.Medium,01.High,15.0,18.0,0,0,Modified,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.703794767123759,1.491913409737033,Instagram_Reels,Broad
0e3d5534-5cee-4977-a3ec-871a1077bdba,658188,Landing Page Submission,Google,0,0,0,1.0,123,1.0,Converted to Lead,India,Select/Unknown,Email,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested  in full time MBA,Might be,0,0,Other Leads,Other Cities,02.Medium,02.Medium,14.0,13.0,0,0,Modified,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.4543361814061333,1.4801934796442593,Audience_Network,Lookalike_1pct
0a3ed7ff-5eb6-4985-a3c1-510f9d3b01a9,658178,API,Organic Search,0,0,0,1.0,100,1.0,Converted to Lead,India,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,,0,0,Select/Unknown,Select/Unknown,02.Medium,02.Medium,14.0,15.0,0,0,Modified,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1514568510543297,2.0559748177387114,Facebook_Feed,Retargeting
038dc19c-b7ea-4cc3-a95b-9a13e477c4b1,658142,Landing Page Submission,Direct Traffic,0,0,1,9.0,1164,4.5,Email Opened,India,Healthcare Management,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,Might be,0,0,Select/Unknown,Mumbai,01.High,02.Medium,16.0,15.0,0,1,Email Opened,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.32249302818788,1.4066431220995637,Instagram_Reels,Lookalike_1pct
8d88f11e-eed4-4e76-87ed-3319a9801430,658107,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,,Select/Unknown,Select/Unknown,Unknown,,0,0,0,0,0,0,0,0,,,0,0,Select/Unknown,Select/Unknown,02.Medium,02.Medium,15.0,15.0,0,0,Email Opened,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.64578490752822,2.5165568142693093,Instagram_Stories,Broad
a18c6be1-8a7b-4ed1-b1c2-bdd2de83bcc5,658089,Landing Page Submission,Direct Traffic,0,0,1,1.0,1362,1.0,Unreachable,India,Rural and Agribusiness,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,Might be,0,0,Select/Unknown,Other Cities of Maharashtra,02.Medium,02.Medium,14.0,14.0,0,0,Modified,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.1992337172481085,1.957551150715538,Instagram_Reels,Retargeting
fc7db92d-18c8-4218-8f99-20d4758602cf,658081,API,Direct Traffic,0,0,0,7.0,1051,3.5,Olark Chat Conversation,India,Select/Unknown,Select/Unknown,Unknown,,0,0,0,0,0,0,0,0,,,0,0,Select/Unknown,Select/Unknown,02.Medium,02.Medium,14.0,15.0,0,0,Modified,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5994379655450253,1.4108241726989919,Audience_Network,Lookalike_1pct
cd6bf86f-0fb0-486c-8e82-dcc3c1e2c431,658071,Landing Page Submission,Google,0,0,0,2.0,1816,2.0,Converted to Lead,India,Select/Unknown,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,,0,0,Select/Unknown,Thane & Outskirts,02.Medium,01.High,14.0,17.0,0,0,Modified,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.7207921693072987,1.0965983173046079,Audience_Network,Lookalike_1pct
80ffbb0e-a3e7-4afe-905d-0172fdd48a15,658070,Landing Page Submission,Direct Traffic,0,0,0,7.0,74,2.33,Unreachable,India,Finance Management,Multiple Sources,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,Not Sure,0,0,Select/Unknown,Mumbai,02.Medium,01.High,13.0,18.0,0,0,Modified,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0359004467243405,1.9062140054043093,Audience_Network,Lookalike_1pct
2c165c73-6832-4e15-ada3-e91b1c44b9bd,658063,API,Organic Search,0,0,0,13.0,54,6.5,Email Opened,India,Select/Unknown,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,Not Sure,0,0,Select/Unknown,Select/Unknown,02.Medium,02.Medium,15.0,15.0,0,0,Email Opened,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9235896150030132,1.0307355749239833,Audience_Network,Broad
1a3dfc00-2e7c-4747-9d79-62e2761880a2,658048,Landing Page Submission,Direct Traffic,0,0,1,3.0,1183,3.0,Email Opened,India,Finance Management,Select/Unknown,Unknown,,0,0,0,0,0,0,0,0,Lost to EINS,,0,0,Select/Unknown,Thane & Outskirts,02.Medium,01.High,13.0,17.0,0,1,Email Opened,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0613583882556505,1.7658944718937024,Audience_Network,Broad
c6afd99a-116a-403c-8f23-7022e2836891,658029,Landing Page Submission,Direct Traffic,0,0,0,3.0,66,3.0,Email Opened,India,IT Projects Management,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,Not Sure,0,0,Other Leads,Thane & Outskirts,02.Medium,02.Medium,14.0,14.0,0,1,Email Opened,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.1764572772652153,2.863014916902507,Audience_Network,Retargeting
83de7a6e-7679-4060-8989-bb49b39f9328,658023,API,Olark Chat,0,0,0,3.0,1122,1.5,Email Opened,,Select/Unknown,Select/Unknown,Unknown,,0,0,0,0,0,0,0,0,,,0,0,Select/Unknown,Select/Unknown,02.Medium,02.Medium,15.0,15.0,0,0,Email Opened,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.364927648572727,2.901644305692984,Instagram_Reels,Retargeting
683f89b7-cf5c-48e5-8761-d64d103ca63a,658017,Landing Page Submission,Organic Search,0,0,0,6.0,135,6.0,Email Opened,India,Supply Chain Management,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,Might be,0,0,Select/Unknown,Mumbai,02.Medium,01.High,14.0,18.0,0,1,Email Opened,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8841702129374913,3.3677989156617194,Facebook_Feed,Broad
127541b0-6d5b-4549-a6af-3502f227a815,658011,Landing Page Submission,Direct Traffic,0,0,0,9.0,307,1.8,Olark Chat Conversation,India,E-Business,Select/Unknown,Unknown,,0,0,0,0,0,0,0,0,,,0,0,Select/Unknown,Mumbai,02.Medium,01.High,14.0,18.0,0,1,Modified,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.232092886400845,2.261848641806081,Audience_Network,Lookalike_1pct
9a6688f4-798f-4efc-96f7-dddd677263d3,657995,Landing Page Submission,Organic Search,0,0,0,12.0,28,6.0,Email Opened,India,International Business,Select/Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,Might be,0,0,Select/Unknown,Other Cities,02.Medium,02.Medium,14.0,16.0,0,1,Email Opened,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.717443662451883,3.0243516422601053,Instagram_Reels,Retargeting
